timestamp,bid_price,bid_size,ask_price,ask_size,market_id
2025-09-15T23:06:25.586094,3682.0,0.0989,3682.08,2.3612,48
2025-09-15T23:06:25.928239,3682.0,0.0989,3682.08,2.3612,48
2025-09-15T23:06:25.937774,3682.0,0.0989,3682.08,2.3612,48
2025-09-15T23:06:26.181538,3682.0,0.0989,3682.08,0.4211,48
2025-09-15T23:06:26.186582,3682.0,0.0989,3682.08,0.4211,48
2025-09-15T23:06:28.354734,3682.0,0.0989,3682.08,2.3612,48
2025-09-15T23:06:28.385533,3682.0,0.0989,3682.08,1.9401,48
2025-09-15T23:06:28.444158,3682.0,0.0989,3682.08,1.9401,48
2025-09-15T23:06:34.025057,3682.0,0.0989,3682.08,1.9399,48
2025-09-15T23:06:34.829384,3682.0,0.0989,3682.26,0.0678,48
2025-09-15T23:06:37.419190,3682.0,0.0989,3682.26,0.0678,48
2025-09-15T23:07:43.313525,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.602765,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.613852,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.620896,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.624176,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.627262,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.632399,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.635747,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.639990,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.642763,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.644215,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.644562,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.644882,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.645202,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.645537,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.649558,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.651267,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.655110,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.655570,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.656997,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.659811,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.662679,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.664271,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.666474,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.669521,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.679645,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.696264,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.697465,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.701147,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.759614,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.786579,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.839524,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.890156,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.932223,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:43.960837,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.014279,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.044768,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.105058,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.142789,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.197391,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.230071,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.274152,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.309389,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.351658,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.373791,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.429677,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.462392,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.490250,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.491013,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.514332,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.543786,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.594450,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.625154,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.680784,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.718986,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.762284,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.786501,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.834675,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.864647,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.925856,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.948100,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:44.987994,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.015949,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.061095,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.074926,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.114921,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.160754,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.192237,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.241636,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.279871,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.327719,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.359014,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.403275,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.442086,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.502466,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.540729,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.590307,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.622849,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.673466,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.675481,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.713191,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.756998,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.786562,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.841078,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.893171,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.961904,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:45.966019,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.017214,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.043479,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.092526,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.132668,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.179306,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.210446,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.283745,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.289778,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.338552,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.368482,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.376224,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.429514,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.506002,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.582745,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.617585,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.676320,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.721929,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.755372,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.789094,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.836158,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.876891,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.906902,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.940763,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:46.991991,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.032898,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.080499,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.106462,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.153079,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.187339,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.240643,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.274283,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.330477,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.356050,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.399568,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.452706,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.490559,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.498645,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.501788,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.505253,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.544430,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.637090,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.638232,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.687810,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.719945,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.813651,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.816329,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.857472,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.883896,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.938647,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:47.963546,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.015532,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.045681,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.088023,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.095314,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.121706,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.173147,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.206264,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.259959,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.286397,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.329886,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.357185,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.402018,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.443947,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.496621,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.525587,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.575214,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.604991,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.672612,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.677711,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.681609,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.726208,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.775644,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.805228,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.860203,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.883897,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:48.938468,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.006477,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.015179,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.048484,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.091885,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.129483,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.178654,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.206295,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.280728,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.282435,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.286359,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.288464,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.301100,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.342187,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.378342,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.442744,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.487345,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.537476,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.567049,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.613414,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.646339,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.707623,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.749812,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.791900,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.819924,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.858829,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.887110,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.967781,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:49.969994,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.015530,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.074049,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.090925,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.119436,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.157181,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.208604,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.242100,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.258700,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.292140,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.377973,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.379345,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.440556,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.469735,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.510068,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.534794,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.579639,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.609794,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.653810,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.687762,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.739806,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.764334,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.815068,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.859514,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.880116,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.913056,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.922626,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:50.976582,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.004551,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.054144,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.084068,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.139067,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.164796,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.217492,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.242839,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.306301,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.346410,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.395278,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.442193,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.486635,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.500440,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.530677,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.581233,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.610627,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.659427,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.730587,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.742171,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.764297,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.820552,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.846012,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.907065,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.930359,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:51.977800,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.007705,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.052727,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.086991,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.136978,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.190692,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.215796,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.241863,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.283465,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.294365,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.341498,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.380796,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.491253,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.497284,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.540820,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.568128,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.570142,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.576906,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.585115,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.615608,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.642541,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.715800,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.733299,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.758407,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.784180,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.836213,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.874087,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.913289,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.933831,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:52.980148,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.020661,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.093805,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.107132,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.121652,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.136307,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.152843,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.167938,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.204922,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.264551,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.296758,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.381424,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.406971,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.448892,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.485193,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.545537,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.579238,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.640469,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.677292,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.777969,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.781556,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.807137,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.845534,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.912546,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:53.954532,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.038997,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.072008,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.102855,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.106200,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.111091,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.119513,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.148228,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.196582,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.222509,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.278735,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.307566,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.355733,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.393436,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.456846,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.465538,3682.0,0.0987,3682.01,1.4267,48
2025-09-15T23:07:54.521853,3682.0,0.0987,3682.01,1.4267,48
